x  y  conc vel  dir
  499.50      307.50     0.56297     0.53043     -172.72    
  499.50      310.50     0.71512     0.44566     -175.60    
  499.50      313.50     0.50210     0.42628     -167.86    
  499.50      316.50     0.45646     0.45723     -164.94    
  499.50      319.50     0.45646     0.40217     -166.09    
  499.50      322.50     0.13694     0.21254     -151.58    
  499.50      325.50     0.12172     0.28025     -28.622    
  499.50      328.50     0.45646E-01 0.24229     -20.668    
  499.50      331.50     0.15215E-01 0.88331E-01 -12.019    
  499.50      334.50     0.15215E-01  0.0000     -688.63    
  499.50      337.50      0.0000      0.0000     -999.00    
  499.50      340.50      0.0000      0.0000     -999.00    
  499.50      343.50      0.0000      0.0000     -999.00    
  499.50      346.50      0.0000      0.0000     -999.00    
  499.50      349.50     0.15215E-01  0.0000     -999.00    
  499.50      352.50     0.12172      0.0000     -999.00    
  499.50      355.50     0.28909     0.66515E-01  90.000    
  499.50      358.50     0.48689     0.93211      173.54    
  499.50      361.50     0.24344     0.95289      177.69    
  499.50      364.50     0.15215     0.16065      180.00    
  499.50      367.50     0.76076E-01  0.0000      999.00    
  499.50      370.50     0.30431E-01  0.0000      999.00    
  499.50      373.50     0.15215E-01  0.0000      999.00    
  499.50      376.50     0.15215E-01  0.0000      999.00    
  499.50      379.50      0.0000      0.0000      999.00    
  499.50      382.50     0.76076E-01  0.0000      999.00    
  499.50      385.50     0.10651      0.0000      999.00    
  499.50      388.50     0.16737     0.10147      167.48    
  499.50      391.50     0.15215     0.42919      175.38    
  499.50      394.50     0.12172     0.38694      177.35    
  499.50      397.50     0.10651     0.36846     -175.00    
  499.50      400.50     0.91292E-01 0.31490     -173.17    
  499.50      403.50     0.18258      0.0000     -999.00    
  499.50      406.50     0.18258      0.0000     -999.00    
  499.50      409.50     0.33474     0.66883E-01  162.96    
  499.50      412.50     0.30431     0.22933     -179.91    
  499.50      415.50     0.16737     0.30890     -170.15    
  499.50      418.50     0.21301     0.33026     -171.43    
  499.50      421.50     0.27388     0.35039     -175.83    
  499.50      424.50     0.21301     0.39223     -177.15    
  499.50      427.50     0.15215     0.43924     -177.69    
  499.50      430.50     0.15215     0.45191     -179.22    
  499.50      433.50     0.15215     0.43997      178.47    
  499.50      436.50     0.19780     0.41305      175.71    
  499.50      439.50     0.16737     0.32679      176.42    
  499.50      442.50     0.76076E-01 0.68594E-01  180.00    
  499.50      445.50     0.10651      0.0000      999.00    
  499.50      448.50     0.91292E-01  0.0000      999.00    
  499.50      451.50     0.45646E-01  0.0000      999.00    
  499.50      454.50     0.15215E-01  0.0000      999.00    
  499.50      457.50     0.30431E-01  0.0000      999.00    
  499.50      460.50     0.30431E-01  0.0000      999.00    
  499.50      463.50     0.15215E-01  0.0000      999.00    
  499.50      466.50     0.45646E-01  0.0000      999.00    
  499.50      469.50      0.0000      0.0000      999.00    
  499.50      472.50     0.15215E-01  0.0000      999.00    
  499.50      475.50     0.30431E-01  0.0000      999.00    
  499.50      478.50     0.30431E-01  0.0000      999.00    
  499.50      481.50     0.15215E-01  0.0000      999.00    
  499.50      484.50     0.30431E-01  0.0000      999.00    
  499.50      487.50      0.0000      0.0000      999.00    
  499.50      490.50      0.0000      0.0000      999.00    
  499.50      493.50     0.15215E-01  0.0000      999.00    
  499.50      496.50     0.15215E-01  0.0000      999.00    
  499.50      499.50     0.15215      0.0000      999.00    
  499.50      502.50     0.91292E-01 0.15600     -55.722    
  499.50      505.50      0.0000     0.39838     -40.499    
  499.50      508.50     0.15215E-01 0.40785     -45.190    
  499.50      511.50     0.15215E-01 0.40466     -78.076    
  499.50      514.50     0.45646E-01 0.44401     -90.086    
  499.50      517.50     0.45646E-01 0.47428     -93.348    
  499.50      520.50     0.45646E-01 0.54417     -95.774    
  499.50      523.50     0.15215E-01 0.55708     -98.387    
  499.50      526.50     0.76076E-01 0.59855     -101.62    
  499.50      529.50     0.15215     0.74721     -126.57    
  499.50      532.50     0.21301     0.67807     -134.48    
  499.50      535.50     0.18258     0.66129     -153.19    
  499.50      538.50     0.18258     0.60060     -163.96    
  499.50      541.50     0.27388     0.58662     -169.28    
  499.50      544.50     0.27388     0.62613     -174.46    
  499.50      547.50     0.24344     0.67869     -178.13    
  499.50      550.50     0.33474     0.78215     -179.46    
  499.50      553.50     0.28909     0.81620     -178.08    
  499.50      556.50     0.33474     0.88704     -175.87    
  499.50      559.50     0.24344     0.93337     -174.11    
  499.50      562.50     0.34995     0.96892     -172.80    
  499.50      565.50     0.22823     0.98588     -171.75    
  499.50      568.50     0.31952      1.0114     -170.51    
  499.50      571.50     0.15215      1.0343     -169.62    
  499.50      574.50     0.12172      1.0445     -168.71    
  499.50      577.50     0.60861E-01  1.0614     -168.13    
  499.50      580.50     0.76076E-01  1.0761     -167.74    
  499.50      583.50     0.13694      1.0830     -167.38    
  499.50      586.50     0.15215E-01  1.0975     -166.76    
  499.50      589.50     0.60861E-01  1.1080     -166.49    
  499.50      592.50     0.45646E-01  1.1144     -166.27    
  499.50      595.50     0.15215E-01  1.1230     -166.11    
  499.50      598.50     0.15215E-01  1.1308     -165.99    
  499.50      601.50      0.0000      1.1400     -165.92    
  499.50      604.50     0.15215E-01  1.1421     -165.79    
  499.50      607.50      0.0000      1.1502     -165.74    
  499.50      610.50      0.0000      1.1526     -165.64    
  499.50      613.50     0.45646E-01  1.1587     -165.59    
  499.50      616.50      0.0000      1.1602     -165.50    
  499.50      619.50      0.0000      1.1658     -165.47    
  499.50      622.50      0.0000      1.1663     -165.39    
  499.50      625.50      0.0000      1.1711     -165.34    
  499.50      628.50      0.0000      1.1712     -165.25    
  499.50      631.50      0.0000      1.1749     -165.20    
  499.50      634.50      0.0000      1.1750     -165.10    
  499.50      637.50      0.0000      1.1782     -165.00    
  499.50      640.50      0.0000      1.1788     -164.94    
  499.50      643.50      0.0000      1.1800     -164.90    
  499.50      646.50      0.0000      1.1805     -164.80    
  499.50      649.50      0.0000      1.1807     -164.69    
  499.50      652.50      0.0000      1.1832     -164.61    
  499.50      655.50      0.0000      1.1817     -164.47    
  499.50      658.50      0.0000      1.1827     -164.35    
  499.50      661.50      0.0000      1.1808     -164.26    
  499.50      664.50      0.0000      1.1822     -164.20    
  499.50      667.50      0.0000      1.1805     -164.04    
  499.50      670.50      0.0000      1.1809     -163.90    
  499.50      673.50      0.0000      1.1805     -163.74    
  499.50      676.50      0.0000      1.1806     -163.58    
  499.50      679.50      0.0000      1.1784     -163.47    
  499.50      682.50      0.0000      1.1792     -163.39    
  499.50      685.50      0.0000      1.1775     -163.19    
  499.50      688.50      0.0000      1.1773     -163.00    
  499.50      691.50      0.0000      1.1777     -162.82    
  499.50      694.50      0.0000      1.1767     -162.60    
  499.50      697.50      0.0000      1.1757     -162.38    
  499.50      700.50      0.0000      1.1741     -162.24    
  499.50      703.50      0.0000      1.1744     -162.13    
  499.50      706.50      0.0000      1.1730     -161.88    
  499.50      709.50      0.0000      1.1724     -161.63    
  499.50      712.50      0.0000      1.1725     -161.39    
  499.50      715.50      0.0000      1.1719     -161.13    
  499.50      718.50      0.0000      1.1700     -160.95    
  499.50      721.50      0.0000      1.1700     -160.80    
  499.50      724.50      0.0000      1.1690     -160.50    
  499.50      727.50      0.0000      1.1684     -160.21    
  499.50      730.50      0.0000      1.1689     -159.92    
  499.50      733.50      0.0000      1.1686     -159.57    
  499.50      736.50      0.0000      1.1680     -159.24    
  499.50      739.50      0.0000      1.1665     -159.03    
  499.50      742.50      0.0000      1.1663     -158.83    
  499.50      745.50      0.0000      1.1658     -158.49    
  499.50      748.50      0.0000      1.1654     -158.14    
  499.50      751.50      0.0000      1.1663     -157.82    
  502.50      1.5000      0.0000      1.3287     -151.23    
  502.50      4.5000      0.0000      1.3341     -151.81    
  502.50      7.5000      0.0000      1.3394     -152.39    
  502.50      10.500      0.0000      1.3421     -152.92    
  502.50      13.500      0.0000      1.3472     -153.50    
  502.50      16.500      0.0000      1.3551     -153.85    
  502.50      19.500      0.0000      1.3654     -154.25    
  502.50      22.500     0.15215E-01  1.3654     -154.74    
  502.50      25.500      0.0000      1.3755     -155.43    
  502.50      28.500      0.0000      1.3751     -155.93    
  502.50      31.500      0.0000      1.3832     -156.58    
  502.50      34.500      0.0000      1.3826     -157.10    
  502.50      37.500      0.0000      1.3953     -157.54    
  502.50      40.500      0.0000      1.3952     -157.77    
  502.50      43.500      0.0000      1.4054     -158.49    
  502.50      46.500      0.0000      1.4040     -159.02    
  502.50      49.500      0.0000      1.4131     -159.69    
  502.50      52.500      0.0000      1.4173     -160.33    
  502.50      55.500     0.15215E-01  1.4214     -161.00    
  502.50      58.500      0.0000      1.4278     -161.38    
  502.50      61.500      0.0000      1.4331     -161.76    
  502.50      64.500      0.0000      1.4435     -162.53    
  502.50      67.500     0.15215E-01  1.4401     -163.15    
  502.50      70.500      0.0000      1.4499     -163.94    
  502.50      73.500      0.0000      1.4458     -164.60    
  502.50      76.500     0.15215E-01  1.4583     -165.10    
  502.50      79.500      0.0000      1.4556     -165.47    
  502.50      82.500     0.30431E-01  1.4656     -166.32    
  502.50      85.500      0.0000      1.4595     -167.05    
  502.50      88.500      0.0000      1.4701     -167.94    
  502.50      91.500      0.0000      1.4630     -168.73    
  502.50      94.500     0.30431E-01  1.4719     -169.65    
  502.50      97.500     0.15215E-01  1.4649     -170.12    
  502.50      100.50     0.15215E-01  1.4764     -170.91    
  502.50      103.50      0.0000      1.4747     -171.87    
  502.50      106.50     0.60861E-01  1.4723     -172.89    
  502.50      109.50     0.60861E-01  1.4733     -173.93    
  502.50      112.50     0.45646E-01  1.4696     -175.03    
  502.50      115.50     0.45646E-01  1.4742     -175.75    
  502.50      118.50     0.45646E-01  1.4657     -176.50    
  502.50      121.50     0.91292E-01  1.4666     -177.65    
  502.50      124.50     0.76076E-01  1.4492     -178.82    
  502.50      127.50     0.76076E-01  1.4554     -179.94    
